leg_id,symbol,entry_date,src,pnl,year,month,trend_own,hold,risk_pct,mfe,mae,p_valid,trend,timing,tpsl,direction,trend_conf,timing_conf,tpsl_conf,direction_conf
301260.SZ|20240809|954,301260.SZ,20240809,EVENT,-4.1657,2024,202408,down,3,3.773,0.3984063745019917,-3.9043824701195273,0.27,strong_down,1.79,tp_sys_ok,down,0.52,0.61,0.6,0.71
301391.SZ|20250121|1148,301391.SZ,20250121,EVENT,9.1833,2025,202501,down,12,9.291,17.28639364756286,0.1820089285459403,0.33,strong_down,1.81,tp_sys_ok,down,0.46,0.62,0.66,0.55
688598.SH|20240812|958,688598.SH,20240812,EVENT,-3.1823,2024,202408,up,3,2.788,2.0655230858058315,-4.080758413886865,0.39,mild_up,1.72,sl_too_tight,unknown,0.68,0.41,0.21,0.36
002458.SZ|20240904|1007,002458.SZ,20240904,EVENT,-2.8145,2024,202409,down,8,2.42,4.486052097762427,-4.592924623741257,0.32,mild_down,1.89,tp_sys_ok,down,0.42,0.65,0.59,0.74
603858.SH|20250123|1152,603858.SH,20250123,EVENT,-2.5498,2025,202501,down,1,1.238,-1.4593467685893091,-2.501737317581665,0.31,strong_down,2.04,tp_sys_ok,down,0.54,0.62,0.63,0.7
688232.SH|20240620|909,688232.SH,20240620,EVENT,-4.4588,2024,202406,down,12,8.368,2.3385866802236865,-8.337569903406205,0.31,strong_down,1.94,tp_sys_ok,down,0.39,0.59,0.51,0.66
688496.SH|20240816|962,688496.SH,20240816,EVENT,-9.0387,2024,202408,down,5,8.656,0.7511007511007639,-10.903910903910896,0.32,strong_down,1.95,tp_sys_ok,down,0.69,0.49,0.48,0.58
600881.SH|20250102|1156,600881.SH,20250102,EVENT,1.4198,2025,202501,up,2,12.865,14.364640883977886,-1.6574585635359185,0.32,mild_up,1.41,tp_sys_ok,unknown,0.71,0.2,0.17,0.32
605168.SH|20240805|966,605168.SH,20240805,EVENT,-0.1237,2024,202408,up,3,8.347,2.8107158541941235,-1.273605621431706,0.63,mild_up,2.67,tp_sys_ok,up,0.69,0.67,0.88,0.39
603008.SH|20240906|1011,603008.SH,20240906,EVENT,6.3068,2024,202409,down,12,10.387,11.371969334666598,-9.641609785081794,0.33,strong_down,1.91,tp_sys_ok,down,0.64,0.74,0.51,0.62
688078.SH|20240807|970,688078.SH,20240807,EVENT,1.8016,2024,202408,down,12,7.066,6.953102522297883,-3.30871775199002,0.32,strong_down,1.94,tp_sys_ok,down,0.48,0.53,0.45,0.58
301047.SZ|20240911|1015,301047.SZ,20240911,EVENT,18.6695,2024,202409,down,11,4.874,38.48039215686274,0.1225490196078427,0.31,strong_down,1.7,tp_sys_ok,down,0.45,0.59,0.54,0.67
301290.SZ|20250114|1160,301290.SZ,20250114,EVENT,7.2098,2025,202501,down,12,3.03,9.926629261976672,3.1170574977221532,0.29,strong_down,1.77,tp_sys_ok,down,0.64,0.66,0.61,0.61
301115.SZ|20240812|974,301115.SZ,20240812,EVENT,8.637,2024,202408,down,5,2.726,12.116316639741509,-1.2116316639741553,0.34,strong_down,1.89,tp_sys_ok,down,0.54,0.56,0.51,0.61
002570.SZ|20240614|913,002570.SZ,20240614,EVENT,-6.2309,2024,202406,down,5,5.843,4.910104910104907,-6.009906009905997,0.34,strong_down,1.74,tp_sys_ok,down,0.5,0.57,0.57,0.5
688153.SH|20240912|1019,688153.SH,20240912,EVENT,-3.4932,2024,202409,down,2,3.1,-0.028508027373441713,-4.720155748378707,0.32,strong_down,1.94,tp_sys_ok,down,0.57,0.5,0.44,0.6
603799.SH|20250117|1164,603799.SH,20250117,EVENT,0.4971,2025,202501,down,12,8.755,4.249834535130792,-3.831818023478595,0.41,strong_down,2.22,tp_sys_ok,down,0.6,0.47,0.53,0.54
600380.SH|20240925|1023,600380.SH,20240925,EVENT,5.3841,2024,202409,down,2,8.371,9.607438016528924,-1.9628099173553681,0.25,strong_down,1.49,tp_sys_ok,down,0.53,0.29,0.38,0.59
600059.SH|20250122|1168,600059.SH,20250122,EVENT,1.4731,2025,202501,down,12,3.919,3.238265002970886,-0.9704892057833314,0.32,mild_down,1.69,tp_sys_ok,down,0.39,0.56,0.58,0.59
600143.SH|20240822|978,600143.SH,20240822,EVENT,2.2217,2024,202408,up,4,16.604,7.2620519159456,-2.4721878862793645,0.65,strong_up,2.53,tp_sys_ok,up,0.6,0.53,0.88,0.44
688659.SH|20250124|1172,688659.SH,20250124,EVENT,4.7136,2025,202501,down,12,10.933,9.694227341286176,1.771866477748829,0.31,mild_down,1.7,tp_sys_ok,down,0.44,0.53,0.55,0.59
300447.SZ|20240926|1027,300447.SZ,20240926,EVENT,22.4329,2024,202409,down,3,10.163,46.010325151707264,3.1700027171451817,0.31,strong_down,1.7,tp_sys_ok,down,0.47,0.49,0.45,0.61
000878.SZ|20240807|982,000878.SZ,20240807,EVENT,-1.4033,2024,202408,down,12,2.553,3.199268738574035,-2.376599634369281,0.33,strong_down,1.78,tp_sys_ok,down,0.62,0.69,0.58,0.58
301108.SZ|20240905|1031,301108.SZ,20240905,EVENT,-0.6357,2024,202409,down,2,5.155,6.8159141930655975,-3.8787727612871192,0.32,strong_down,1.89,tp_sys_ok,down,0.46,0.7,0.57,0.61
600380.SH|20250116|1176,600380.SH,20250116,EVENT,-1.1697,2025,202501,down,1,0.059,1.2536162005786,-0.9643201542912205,0.33,strong_down,1.57,tp_sys_ok,down,0.56,0.43,0.66,0.52
002132.SZ|20240910|1035,002132.SZ,20240910,EVENT,3.4215,2024,202409,up,3,5.584,6.647874089734573,1.0101010101010166,0.64,mild_up,2.51,tp_sys_ok,up,0.63,0.51,0.87,0.43
300801.SZ|20240830|986,300801.SZ,20240830,EVENT,-4.4455,2024,202408,down,12,8.69,6.50145326602416,-6.5779409515068,0.31,strong_down,1.7,tp_sys_ok,down,0.55,0.56,0.55,0.65
688184.SH|20250122|1180,688184.SH,20250122,EVENT,0.2438,2025,202501,down,12,6.21,6.4878722145533585,-5.7823352834198705,0.36,strong_down,2.07,tp_sys_ok,down,0.59,0.49,0.52,0.63
601966.SH|20250124|1184,601966.SH,20250124,EVENT,-0.0107,2025,202501,up,2,6.566,1.6385106503192137,-1.638510650319247,0.36,mild_up,1.61,sl_too_tight,up,0.65,0.31,0.23,0.44
002925.SZ|20240911|1039,002925.SZ,20240911,EVENT,0.2022,2024,202409,up,2,13.049,2.0108315433903012,-2.3559926018720923,0.39,mild_up,1.8,tp_sys_ok,up,0.69,0.43,0.4,0.33
002353.SZ|20240920|1043,002353.SZ,20240920,EVENT,14.8403,2024,202409,down,6,4.154,22.417439401333983,3.7460993537128173,0.31,strong_down,1.71,tp_sys_ok,down,0.69,0.43,0.54,0.52
603182.SH|20240923|1047,603182.SH,20240923,EVENT,2.246,2024,202409,down,2,2.521,5.189126379842834,1.3158833542284532,0.3,mild_down,1.63,tp_sys_ok,down,0.41,0.43,0.42,0.64
002368.SZ|20250213|1188,002368.SZ,20250213,EVENT,0.0606,2025,202502,up,2,27.915,11.620405738052785,-0.5631510702504561,0.64,mild_up,2.43,tp_sys_ok,up,0.65,0.43,0.9,0.49
300073.SZ|20240902|990,300073.SZ,20240902,EVENT,4.5596,2024,202409,down,2,13.474,10.10798514551392,-1.7192642305228656,0.31,strong_down,1.8,tp_sys_ok,down,0.79,0.61,0.45,0.54
002458.SZ|20240906|1051,002458.SZ,20240906,EVENT,-4.6595,2024,202409,down,6,4.268,2.4514067992328803,-6.450776015993398,0.33,mild_down,1.97,tp_sys_ok,down,0.43,0.73,0.63,0.7
605296.SH|20250221|1192,605296.SH,20250221,EVENT,-0.1705,2025,202502,up,2,8.875,6.664113366526236,-1.1106855610876987,0.4,mild_up,1.67,tp_sys_ok,unknown,0.69,0.34,0.49,0.37
601678.SH|20240925|994,601678.SH,20240925,EVENT,1.4093,2024,202409,up,2,12.031,11.17824773413898,2.4169184290030232,0.52,mild_up,2.01,tp_sys_ok,unknown,0.61,0.6,0.8,0.38
603356.SH|20240926|1055,603356.SH,20240926,EVENT,8.8357,2024,202409,up,2,8.544,12.992455993294216,0.3352891869237373,0.43,mild_up,1.79,tp_sys_ok,unknown,0.75,0.44,0.52,0.32
002706.SZ|20240909|998,002706.SZ,20240909,EVENT,11.4145,2024,202409,down,11,6.577,14.123430147168992,-1.7998980906992923,0.36,strong_down,1.92,tp_sys_ok,down,0.64,0.7,0.62,0.64
300347.SZ|20250212|1196,300347.SZ,20250212,EVENT,7.5005,2025,202502,up,3,11.492,8.506022720785511,-0.5899031417099576,0.63,mild_up,2.64,tp_sys_ok,up,0.71,0.64,0.89,0.5
600873.SH|20240925|1002,600873.SH,20240925,EVENT,12.3754,2024,202409,down,4,1.318,29.744607233733845,-0.296012909155019,0.36,strong_down,1.97,tp_sys_ok,down,0.7,0.47,0.56,0.55
002014.SZ|20240904|1006,002014.SZ,20240904,EVENT,-1.5753,2024,202409,down,12,6.592,2.1201413427561766,-3.297997644287387,0.31,strong_down,1.64,tp_sys_ok,down,0.67,0.52,0.61,0.57
601975.SH|20241015|1059,601975.SH,20241015,EVENT,-0.5979,2024,202410,up,12,20.767,1.614409122635263,-5.335134171508682,0.64,mild_up,2.55,tp_sys_ok,up,0.48,0.55,0.88,0.46
603069.SH|20250224|1200,603069.SH,20250224,EVENT,1.0748,2025,202502,down,6,4.046,7.889526494177668,-0.4440864905980946,0.32,strong_down,1.9,tp_sys_ok,down,0.5,0.68,0.55,0.61
601872.SH|20241022|1063,601872.SH,20241022,EVENT,-4.2764,2024,202410,down,12,18.338,1.4689597366762674,-6.790497341678437,0.3,strong_down,1.87,tp_sys_ok,down,0.42,0.66,0.56,0.57
000703.SZ|20241025|1067,000703.SZ,20241025,EVENT,1.3455,2024,202410,up,12,6.558,5.882352941176472,-2.384737678855331,0.65,mild_up,2.56,tp_sys_ok,up,0.56,0.56,0.87,0.42
600588.SH|20240906|1010,600588.SH,20240906,EVENT,0.4997,2024,202409,down,6,7.345,4.412299534250774,-3.330635037952101,0.31,mild_down,1.86,tp_sys_ok,down,0.39,0.74,0.61,0.75
300073.SZ|20240911|1014,300073.SZ,20240911,EVENT,0.0015,2024,202409,up,2,16.026,5.6319313011145455,-0.14535656265238783,0.39,mild_up,1.71,tp_sys_ok,unknown,0.73,0.37,0.3,0.35
000157.SZ|20241021|1071,000157.SZ,20241021,EVENT,7.2997,2024,202410,up,12,19.453,9.318291136472956,-2.1965688632355262,0.46,strong_up,1.39,tp_sys_ok,unknown,0.49,0.3,0.84,0.39
600322_SH.SH|20241011|1075,600322_SH.SH,20241011,CONT,0.8417,2024,202410,up,0,0.0,0.0,0.0,0.51,mild_up,1.75,tp_sys_ok,up,0.64,0.21,0.88,0.5
000932.SZ|20250220|1204,000932.SZ,20250220,EVENT,3.5922,2025,202502,up,5,13.419,12.35955056179774,-2.2471910112359716,0.48,mild_up,1.51,tp_sys_ok,unknown,0.44,0.3,0.82,0.39
301165_SZ.SZ|20241014|1079,301165_SZ.SZ,20241014,CONT,12.8121,2024,202410,up,0,0.0,0.0,0.0,0.34,strong_up,0.55,tp_sys_ok,up,0.69,0.51,0.88,0.45
002755_SZ.SZ|20241015|1083,002755_SZ.SZ,20241015,CONT,3.152,2024,202410,up,0,0.0,0.0,0.0,0.37,mild_up,0.72,tp_sys_ok,up,0.55,0.66,0.87,0.34
600877_SH.SH|20241015|1087,600877_SH.SH,20241015,CONT,7.8692,2024,202410,up,0,0.0,0.0,0.0,0.34,strong_up,0.61,tp_sys_ok,up,0.57,0.57,0.86,0.47
688369_SH.SH|20241015|1091,688369_SH.SH,20241015,CONT,1.5991,2024,202410,up,0,0.0,0.0,0.0,0.37,mild_up,0.77,tp_sys_ok,up,0.74,0.68,0.83,0.46
000510_SZ.SZ|20241021|1095,000510_SZ.SZ,20241021,CONT,2.55,2024,202410,up,0,0.0,0.0,0.0,0.36,mild_up,0.71,tp_sys_ok,unknown,0.54,0.64,0.86,0.38
603019_SH.SH|20241030|1099,603019_SH.SH,20241030,CONT,38.867,2024,202410,up,0,0.0,0.0,0.0,0.32,strong_up,0.88,tp_sys_ok,up,0.72,0.49,0.88,0.45
600497.SH|20241021|1103,600497.SH,20241021,EVENT,13.0287,2024,202410,up,12,22.579,23.360119603812368,-0.5606428704915012,0.55,strong_up,1.68,tp_sys_ok,up,0.37,0.45,0.85,0.44
688443.SH|20241121|1107,688443.SH,20241121,EVENT,-7.5499,2024,202411,down,2,7.164,0.07248493503402287,-7.320257195301827,0.35,mild_down,2.03,tp_sys_ok,down,0.53,0.56,0.56,0.6
002901.SZ|20240912|1018,002901.SZ,20240912,EVENT,-0.1578,2024,202409,up,2,12.501,3.233629749393696,-0.9360507169297483,0.62,mild_up,2.57,tp_sys_ok,up,0.65,0.57,0.87,0.44
002700_SZ.SZ|20240701|917,002700_SZ.SZ,20240701,CONT,14.6357,2024,202407,up,0,0.0,0.0,0.0,0.31,strong_up,0.54,tp_sys_ok,up,0.71,0.5,0.84,0.4
600416_SH.SH|20241101|1111,600416_SH.SH,20241101,CONT,-5.1863,2024,202411,up,0,0.0,0.0,0.0,0.38,strong_up,0.94,tp_sys_ok,up,0.76,0.61,0.88,0.6
000981.SZ|20240805|921,000981.SZ,20240805,EVENT,-15.8356,2024,202408,up,12,47.832,-6.153735940969973,-26.212479403968757,0.48,mild_up,1.77,tp_sys_ok,unknown,0.74,0.5,0.66,0.41
688172.SH|20240923|1022,688172.SH,20240923,EVENT,8.959,2024,202409,down,4,2.539,18.263718263718243,-0.9828009828009909,0.33,strong_down,1.88,tp_sys_ok,down,0.73,0.72,0.54,0.61
000070_SZ.SZ|20241105|1115,000070_SZ.SZ,20241105,CONT,0.8753,2024,202411,up,0,0.0,0.0,0.0,0.33,strong_up,0.63,tp_sys_ok,up,0.58,0.58,0.87,0.43
300770.SZ|20240808|925,300770.SZ,20240808,EVENT,0.6872,2024,202408,down,10,8.208,5.052900783704217,-2.1717321450496763,0.29,strong_down,1.93,tp_sys_ok,down,0.62,0.54,0.47,0.71
601966.SH|20240812|929,601966.SH,20240812,EVENT,-5.7839,2024,202408,down,7,5.395,0.19691590164714334,-6.371117666634129,0.3,strong_down,1.8,tp_sys_ok,down,0.72,0.66,0.48,0.71
688616_SH.SH|20241105|1119,688616_SH.SH,20241105,CONT,3.8,2024,202411,up,0,0.0,0.0,0.0,0.37,mild_up,0.65,tp_sys_ok,up,0.69,0.58,0.83,0.4
002706.SZ|20240808|933,002706.SZ,20240808,EVENT,-6.0845,2024,202408,down,8,5.696,2.739133892848389,-6.251837097437917,0.36,strong_down,2.19,tp_sys_ok,down,0.5,0.5,0.63,0.6
688320_SH.SH|20241114|1123,688320_SH.SH,20241114,CONT,2.4452,2024,202411,up,0,0.0,0.0,0.0,0.59,strong_up,1.85,tp_sys_ok,up,0.6,0.13,0.92,0.52
688419.SH|20240925|1026,688419.SH,20240925,EVENT,13.5469,2024,202409,down,3,10.406,30.85286458333334,-1.2630208333333282,0.3,strong_down,1.75,tp_sys_ok,down,0.7,0.45,0.48,0.67
002455.SZ|20240812|937,002455.SZ,20240812,EVENT,-4.0221,2024,202408,down,5,3.63,2.111028541546256,-3.6688409985412673,0.3,strong_down,1.82,tp_sys_ok,down,0.72,0.68,0.56,0.64
688496.SH|20240904|1030,688496.SH,20240904,EVENT,-8.3409,2024,202409,down,7,7.957,4.455193131864332,-9.60078272493008,0.32,strong_down,1.87,tp_sys_ok,down,0.69,0.47,0.47,0.6
603325_SH.SH|20241120|1127,603325_SH.SH,20241120,CONT,-0.5716,2024,202411,up,0,0.0,0.0,0.0,0.35,strong_up,1.08,tp_sys_ok,up,0.66,0.6,0.87,0.52
605056.SH|20240822|941,605056.SH,20240822,EVENT,7.9197,2024,202408,down,7,2.996,11.40905877747982,-2.1446389867442517,0.35,strong_down,1.97,tp_sys_ok,down,0.67,0.54,0.51,0.65
301223.SZ|20240909|1034,301223.SZ,20240909,EVENT,5.8559,2024,202409,down,12,3.621,11.057153530070973,-1.2700784460216608,0.38,mild_down,1.92,tp_sys_ok,down,0.45,0.73,0.67,0.65
300805_SZ.SZ|20241128|1131,300805_SZ.SZ,20241128,CONT,-0.2,2024,202411,up,0,0.0,0.0,0.0,0.35,strong_up,1.0,tp_sys_ok,up,0.74,0.65,0.89,0.44
002860_SZ.SZ|20241213|1135,002860_SZ.SZ,20241213,CONT,-10.6318,2024,202412,up,0,0.0,0.0,0.0,0.33,strong_up,0.92,tp_sys_ok,up,0.77,0.66,0.88,0.5
002443.SZ|20240911|1038,002443.SZ,20240911,EVENT,4.4552,2024,202409,down,9,5.731,6.459426725878092,-3.4315704481227227,0.34,mild_down,1.9,tp_sys_ok,down,0.38,0.69,0.63,0.68
300982.SZ|20240805|945,300982.SZ,20240805,EVENT,0.3629,2024,202408,up,3,5.287,5.253447719201132,-2.7412634718570916,0.39,mild_up,1.81,tp_sys_ok,unknown,0.74,0.46,0.28,0.36
603390_SH.SH|20241226|1139,603390_SH.SH,20241226,CONT,-26.7132,2024,202412,up,0,0.0,0.0,0.0,0.56,strong_up,1.69,tp_sys_ok,up,0.46,0.23,0.92,0.58
300250.SZ|20250115|1143,300250.SZ,20250115,EVENT,23.9321,2025,202501,down,12,11.863,29.01945216355697,-0.6072368517783477,0.31,strong_down,1.86,tp_sys_ok,down,0.56,0.64,0.58,0.6
688100.SH|20250116|1147,688100.SH,20250116,EVENT,7.0821,2025,202501,down,12,0.331,10.562418429599042,0.8498497587033471,0.35,strong_down,1.85,tp_sys_ok,down,0.44,0.68,0.62,0.64
002656_SZ.SZ|20250213|1208,002656_SZ.SZ,20250213,CONT,1.1636,2025,202502,up,0,0.0,0.0,0.0,0.34,strong_up,0.51,tp_sys_ok,up,0.51,0.49,0.86,0.33
300736.SZ|20240919|1042,300736.SZ,20240919,EVENT,18.477,2024,202409,up,7,15.897,38.780487804878064,0.6097560975609762,0.41,mild_up,1.61,tp_sys_ok,unknown,0.64,0.33,0.58,0.44
688326.SH|20250122|1151,688326.SH,20250122,EVENT,24.6478,2025,202501,down,6,13.529,32.024185943307245,-5.7978688532857365,0.35,mild_down,1.83,tp_sys_ok,down,0.4,0.67,0.6,0.62
603033.SH|20240808|949,603033.SH,20240808,EVENT,-2.5647,2024,202408,down,3,2.169,3.4665723381676727,-3.1167708210509737,0.29,strong_down,1.75,tp_sys_ok,down,0.82,0.59,0.54,0.75
301252_SZ.SZ|20250218|1212,301252_SZ.SZ,20250218,CONT,1.8602,2025,202502,up,0,0.0,0.0,0.0,0.6,strong_up,1.8,tp_sys_ok,up,0.68,0.17,0.91,0.58
003004.SZ|20250127|1155,003004.SZ,20250127,EVENT,4.6046,2025,202501,up,12,8.022,15.010309278350519,1.2783505154639219,0.37,mild_up,1.72,sl_too_tight,up,0.74,0.38,0.24,0.34
300687.SZ|20240809|953,300687.SZ,20240809,EVENT,-2.0362,2024,202408,down,1,1.64,-0.9402146972541159,-3.8656882582868035,0.28,strong_down,1.84,tp_sys_ok,down,0.71,0.48,0.46,0.55
603360_SH.SH|20250224|1216,603360_SH.SH,20250224,CONT,7.3423,2025,202502,up,0,0.0,0.0,0.0,0.35,strong_up,0.81,tp_sys_ok,up,0.57,0.75,0.88,0.6
301227.SZ|20250114|1159,301227.SZ,20250114,EVENT,10.7373,2025,202501,down,12,6.29,14.302536231884066,2.889492753623202,0.31,mild_down,1.69,tp_sys_ok,down,0.43,0.55,0.54,0.61
601969.SH|20240812|957,601969.SH,20240812,EVENT,-4.1915,2024,202408,down,7,3.799,2.1933832937305775,-4.021202705172722,0.32,strong_down,1.83,tp_sys_ok,down,0.62,0.65,0.47,0.65
603365.SH|20240920|1046,603365.SH,20240920,EVENT,22.3446,2024,202409,down,6,5.539,34.5912955411636,-0.5890034913781705,0.33,strong_down,1.76,tp_sys_ok,down,0.54,0.46,0.48,0.61
603070_SH.SH|20250228|1220,603070_SH.SH,20250228,CONT,-4.2,2025,202502,up,0,0.0,0.0,0.0,0.36,strong_up,0.92,tp_sys_ok,up,0.72,0.7,0.88,0.58
301391.SZ|20250116|1163,301391.SZ,20250116,EVENT,12.0466,2025,202501,down,12,12.554,17.114633586032625,-1.2347806110728277,0.34,strong_down,1.83,tp_sys_ok,down,0.5,0.66,0.67,0.58
603027.SH|20250207|1224,603027.SH,20250207,EVENT,-0.9831,2025,202502,down,12,9.203,4.407769252942306,-2.2894396300589315,0.3,mild_down,1.8,tp_sys_ok,down,0.43,0.67,0.59,0.69
301093.SZ|20240905|1050,301093.SZ,20240905,EVENT,-1.2055,2024,202409,up,12,14.073,3.9768864717878882,-4.724677090414686,0.65,strong_up,2.65,tp_sys_ok,up,0.65,0.65,0.89,0.47
002340.SZ|20250122|1167,002340.SZ,20250122,EVENT,2.4117,2025,202501,down,12,5.339,5.952491273592209,-2.3877922960491627,0.38,strong_down,1.98,tp_sys_ok,down,0.42,0.57,0.64,0.69
301107.SZ|20240924|1054,301107.SZ,20240924,EVENT,9.7304,2024,202409,down,4,1.535,30.61386138613862,4.257425742574261,0.31,strong_down,1.87,tp_sys_ok,down,0.52,0.6,0.6,0.65
605296.SH|20241030|1058,605296.SH,20241030,EVENT,-1.5553,2024,202410,up,12,9.958,8.428347864967577,-3.7321572532840075,0.49,strong_up,1.73,tp_sys_ok,up,0.57,0.52,0.83,0.38
600075.SH|20250221|1228,600075.SH,20250221,EVENT,-3.4878,2025,202502,up,12,5.073,1.4661285541646807,-4.234215746631087,0.61,mild_up,2.61,tp_sys_ok,up,0.77,0.61,0.86,0.37
000932.SZ|20250123|1171,000932.SZ,20250123,EVENT,9.7536,2025,202501,down,12,6.647,15.136476426798984,-0.7444168734491385,0.35,mild_down,1.95,tp_sys_ok,down,0.48,0.74,0.64,0.72
002252.SZ|20250114|1175,002252.SZ,20250114,EVENT,5.2945,2025,202501,down,12,4.059,6.45645645645645,0.6006006006006093,0.32,mild_down,1.83,tp_sys_ok,down,0.5,0.7,0.53,0.64
601872.SH|20241021|1062,601872.SH,20241021,EVENT,-6.0399,2024,202410,down,12,20.603,-0.1487209994051164,-9.36942296252231,0.33,strong_down,1.93,tp_sys_ok,down,0.42,0.73,0.59,0.47
601666.SH|20250122|1179,601666.SH,20250122,EVENT,1.4585,2025,202501,down,12,1.159,4.17427284897165,0.5233053425824474,0.31,strong_down,1.75,tp_sys_ok,down,0.73,0.63,0.56,0.79
601985.SH|20241023|1066,601985.SH,20241023,EVENT,-4.7589,2024,202410,down,3,4.368,0.026555722758270228,-4.69446165648697,0.32,strong_down,1.88,tp_sys_ok,down,0.45,0.59,0.49,0.6
300095.SZ|20250124|1183,300095.SZ,20250124,EVENT,6.7496,2025,202501,down,12,5.342,13.689193187101134,2.193482946621028,0.31,strong_down,1.79,tp_sys_ok,down,0.6,0.6,0.63,0.74
688238.SH|20250127|1187,688238.SH,20250127,EVENT,11.4689,2025,202501,down,12,9.631,23.225806451612897,0.4301075268817067,0.39,strong_down,2.01,tp_sys_ok,down,0.46,0.59,0.54,0.58
000651.SZ|20250305|1232,000651.SZ,20250305,EVENT,1.9439,2025,202503,down,12,4.084,5.823148813803014,-0.43134435657800063,0.31,strong_down,1.64,tp_sys_ok,down,0.6,0.53,0.61,0.6
688443.SH|20241017|1070,688443.SH,20241017,EVENT,17.4495,2024,202410,up,12,16.464,22.9775013879403,0.2911679068262618,0.34,mild_up,1.63,sl_too_tight,unknown,0.61,0.41,0.22,0.35
001286.SZ|20250313|1236,001286.SZ,20250313,EVENT,2.0759,2025,202503,down,8,1.467,4.097452934662238,0.0,0.34,mild_down,1.78,tp_sys_ok,down,0.51,0.48,0.49,0.5
000709.SZ|20250320|1240,000709.SZ,20250320,EVENT,0.8363,2025,202503,up,2,3.932,4.128440366972463,0.917431192660545,0.65,mild_up,2.56,tp_sys_ok,up,0.6,0.56,0.86,0.46
603978.SH|20250220|1191,603978.SH,20250220,EVENT,11.122,2025,202502,down,11,1.626,13.868748838073985,-0.771518869678367,0.29,strong_down,1.83,tp_sys_ok,down,0.72,0.64,0.55,0.72
300861.SZ|20250311|1244,300861.SZ,20250311,EVENT,-7.138,2025,202503,up,9,6.752,2.825076606800714,-6.963079724038979,0.65,strong_up,2.68,tp_sys_ok,up,0.61,0.68,0.89,0.47
600239_SH.SH|20241011|1074,600239_SH.SH,20241011,CONT,-2.3661,2024,202410,up,0,0.0,0.0,0.0,0.49,mild_up,1.59,tp_sys_ok,up,0.75,0.32,0.89,0.54
301507.SZ|20250324|1248,301507.SZ,20250324,EVENT,-0.717,2025,202503,up,1,0.309,0.38518351873855217,-1.17711020966762,0.48,strong_up,1.59,tp_sys_ok,up,0.68,0.35,0.83,0.53
300820.SZ|20240816|961,300820.SZ,20240816,EVENT,0.9703,2024,202408,up,2,13.137,5.26385398756779,-1.5870916545430491,0.38,strong_up,1.52,tp_sys_ok,unknown,0.39,0.29,0.47,0.41
605100_SH.SH|20250305|1252,605100_SH.SH,20250305,CONT,11.0112,2025,202503,up,0,0.0,0.0,0.0,0.38,strong_up,0.69,tp_sys_ok,up,0.6,0.64,0.79,0.65
002058_SZ.SZ|20241014|1078,002058_SZ.SZ,20241014,CONT,52.0751,2024,202410,up,0,0.0,0.0,0.0,0.59,strong_up,1.89,tp_sys_ok,up,0.44,0.39,0.91,0.42
002955.SZ|20240805|965,002955.SZ,20240805,EVENT,10.2047,2024,202408,down,2,13.475,13.579231226290055,0.5132974442437321,0.26,strong_down,1.46,tp_sys_ok,down,0.63,0.32,0.38,0.66
603615_SH.SH|20250317|1256,603615_SH.SH,20250317,CONT,-15.3288,2025,202503,up,0,0.0,0.0,0.0,0.31,strong_up,0.55,tp_sys_ok,up,0.72,0.52,0.87,0.47
001228.SZ|20250306|1260,001228.SZ,20250306,EVENT,2.8822,2025,202503,up,12,5.704,5.465493283927736,-0.41685965724872487,0.65,mild_up,2.59,tp_sys_ok,up,0.43,0.59,0.9,0.47
002840.SZ|20250210|1195,002840.SZ,20250210,EVENT,-0.9338,2025,202502,down,2,5.326,2.1929824561403466,-3.157894736842115,0.32,strong_down,1.68,tp_sys_ok,down,0.44,0.6,0.59,0.6
688317.SH|20250313|1264,688317.SH,20250313,EVENT,-0.5465,2025,202503,up,12,3.804,2.687817464449771,-2.9238548138891707,0.66,strong_up,2.64,tp_sys_ok,up,0.63,0.64,0.91,0.51
600810.SH|20240807|969,600810.SH,20240807,EVENT,-1.7589,2024,202408,down,12,6.535,3.3820255557927448,-3.39490171761222,0.37,strong_down,2.09,tp_sys_ok,down,0.71,0.51,0.51,0.54
002512_SZ.SZ|20241015|1082,002512_SZ.SZ,20241015,CONT,1.2706,2024,202410,up,0,0.0,0.0,0.0,0.34,strong_up,0.61,tp_sys_ok,up,0.72,0.57,0.87,0.37
688338.SH|20250214|1199,688338.SH,20250214,EVENT,3.2015,2025,202502,up,12,6.517,8.478186775732777,0.3408316291751756,0.37,mild_up,1.53,tp_sys_ok,up,0.71,0.32,0.23,0.32
300376.SZ|20240812|973,300376.SZ,20240812,EVENT,-3.2884,2024,202408,down,1,2.532,-2.503972855731662,-6.0180467215643185,0.29,strong_down,1.73,tp_sys_ok,down,0.8,0.6,0.48,0.66
600602_SH.SH|20241015|1086,600602_SH.SH,20241015,CONT,-2.5839,2024,202410,up,0,0.0,0.0,0.0,0.39,mild_up,0.8,tp_sys_ok,unknown,0.57,0.69,0.87,0.37
688049_SH.SH|20241015|1090,688049_SH.SH,20241015,CONT,7.8234,2024,202410,up,0,0.0,0.0,0.0,0.39,mild_up,0.73,tp_sys_ok,up,0.56,0.68,0.87,0.48
003027.SZ|20250317|1268,003027.SZ,20250317,EVENT,0.9211,2025,202503,up,2,7.417,2.9117861160743885,0.5955926146515855,0.69,strong_up,2.68,tp_sys_ok,up,0.78,0.68,0.92,0.49
